index,word,type
633,07reg.roszdravnadzor.ruthissitecan’tbereachedthewebpageathttps://07reg.roszdravnadzor.ru/mightbetemporarilydownoritmayhavemovedpermanentlytoanewwebaddress.err_tunnel_connection_failedthewebpageathttps://07reg.roszdravnadzor.ru/mightbetemporarilydownoritmayhavemovedpermanentlytoanewwebaddress.07reg.roszdravnadzor.ru07reg.roszdravnadzor.ruthissitecan’tbereachedthewebpageathttps://07reg.roszdravnadzor.ru/mightbetemporarilydownoritmayhavemovedpermanentlytoanewwebaddress.err_tunnel_connection_failedthewebpageathttps://07reg.roszdravnadzor.ru/mightbetemporarilydownoritmayhavemovedpermanentlytoanewwebaddress.thissitecan’tbereachedthewebpageathttps://07reg.roszdravnadzor.ru/mightbetemporarilydownoritmayhavemovedpermanentlytoanewwebaddress.err_tunnel_connection_failedthissitecan’tbereachedthewebpageathttps://07reg.roszdravnadzor.ru/mightbetemporarilydownoritmayhavemovedpermanentlytoanewwebaddress.err_tunnel_connection_failedthissitecan’tbereachedthewebpageathttps://07reg.roszdravnadzor.ru/mightbetemporarilydownoritmayhavemovedpermanentlytoanewwebaddress.err_tunnel_connection_failedthissitecan’tbereachedthewebpageathttps://07reg.roszdravnadzor.ru/mightbetemporarilydownoritmayhavemovedpermanentlytoanewwebaddress.https://07reg.roszdravnadzor.ru/err_tunnel_connection_failedthewebpageathttps://07reg.roszdravnadzor.ru/mightbetemporarilydownoritmayhavemovedpermanentlytoanewwebaddress.thewebpageathttps://07reg.roszdravnadzor.ru/mightbetemporarilydownoritmayhavemovedpermanentlytoanewwebaddress.https://07reg.roszdravna,url
650,https://sh11-cherkessk-r91.gosweb.gosuslugi.ru,url
655,www.bus.gov.ru,url
741,http://0302.kmr.msudrf.ru/modules.php?name=info_pages&rid=1022#content,url
777,"1-advokatskoe-byuro.runserver:expired1.domainshop.ru.nserver:expired2.domainshop.ru.state:registered,delegated,unverifiedperson:privatepersonregistrar:domainshop-ruadmin-contact:https://whois.domainshop.ru/?c=1-advokatskoe-byuro.ru",url
854,https://inten42.ru/+7(960)918-xx-xx+7(960)918-88-20,url
856,www.intencom.ru|,url
856,www.intencom.ruhosterrorwhathappened?the,url
856,www.intencom.ruhosterrorwhathappened?the,url
856,www.intencom.ruhosterrorwhathappened?the,url
876,http://1.ddoelets.ruмбдо,url
884,:https://cabinet.ruobr.ru/login/теле,url
884,образованияинаукиhttp://образование42.рф/news/24/,url
889,https://www.gosuslugi.ru/,url
900,https://vk.com/public173852775,url
958,http://0402.kmr.msudrf.ru/modules.php?name=info_pages&rid=1022#content,url
977,https://r42.fssp.gov.ru/,url
977,https://www.gosuslugi.ru/.стопкор,url
977,http://0501.kmr.msudrf.ru/modules.php?name=info_pages&rid=1022#content,url
981,ftp,url
981,ftp,url
982,сайтаhttps://05423.овнд.рф/,url
982,https://05423.овнд.рф/,url
